Sword_000;0,22;40,33;128,71
Sword_001;40,22;44,33;124,71
Sword_002;84,22;44,33;124,71
Sword_003;128,22;47,33;121,71
Sword_004;175,24;76,31;95,74
Sword_005;251,28;73,27;77,78
Sword_006;324,29;52,26;98,78
Sword_007;376,29;52,26;98,78
Sword_008;428,29;52,26;97,78
Sword_009;480,21;37,34;104,70
Sword_010;517,0;52,55;104,49
Sword_011;569,19;47,36;109,70
Sword_012;616,16;35,39;105,70
Sword_013;651,13;33,42;102,70
Sword_014;684,15;31,40;104,70
Sword_015;715,20;47,35;99,69
Sword_016;762,11;30,44;127,60
Sword_017;792,10;42,45;126,59
Sword_018;834,11;42,44;128,60
Sword_019;876,15;45,40;129,64
Sword_020;921,20;46,35;128,69
Sword_021;967,20;46,35;128,69
Sword_022;1013,21;40,34;128,70
Sword_023;1053,21;36,34;128,70
Sword_024;1089,21;37,34;128,70
Sword_025;1126,22;47,33;121,71
Sword_026;0,77;40,34;128,70
Sword_027;40,69;31,42;137,62
Sword_028;71,66;30,45;138,59
Sword_029;101,66;30,45;138,59
Sword_030;131,66;30,45;138,59
Sword_031;161,66;30,45;138,59
Sword_032;191,64;30,47;138,57
Sword_033;221,64;30,47;138,57
Sword_034;251,55;30,56;138,48
Sword_035;281,56;30,55;138,49
Sword_036;311,57;30,54;138,50
Sword_037;341,58;52,53;116,51
Sword_038;393,77;50,34;122,70
Sword_039;443,77;42,34;136,70
Sword_040;485,59;41,52;144,52
Sword_041;526,60;30,51;147,53
Sword_042;556,62;27,49;145,55
Sword_043;583,73;28,38;140,66
Sword_044;611,62;49,49;142,55
Sword_045;660,77;48,34;142,70
Sword_046;708,77;42,34;148,70
Sword_047;750,77;42,34;148,70
Sword_048;792,77;42,34;148,70
Sword_049;834,77;42,34;148,70
Sword_050;876,77;43,34;147,70
Sword_051;919,78;39,33;147,71
Sword_052;958,79;39,32;147,72
Sword_053;997,79;39,32;147,72
Sword_054;1036,79;36,32;147,72
Sword_055;1072,79;32,32;147,72
Sword_056;1104,80;76,31;95,75
Sword_057;0,182;60,28;82,76
Sword_058;60,184;61,26;82,78
Sword_059;121,184;55,26;82,78
Sword_060;176,121;49,89;92,15
Sword_061;225,121;30,89;113,15
Sword_062;255,111;32,99;116,5
Sword_063;287,111;32,99;118,5
Sword_064;319,111;34,99;119,5
Sword_065;353,111;34,99;123,5
Sword_066;387,111;30,99;127,5
Sword_067;417,112;30,98;128,6
Sword_068;447,118;29,92;130,12
Sword_069;476,121;29,89;132,15
Sword_070;505,121;29,89;133,15
Sword_071;534,132;42,78;140,26
Sword_072;576,145;51,65;137,39
Sword_073;627,150;51,60;130,44
Sword_074;678,157;48,53;133,51
Sword_075;726,165;48,45;133,59
Sword_076;774,176;45,34;136,70
Sword_077;819,176;42,34;137,70
Sword_078;861,176;39,34;140,70
Sword_079;900,176;45,34;130,69
Sword_080;945,176;36,34;128,70
Sword_081;981,176;37,34;128,70
Sword_082;1018,176;47,34;128,70
Sword_083;1065,176;48,34;128,70
Sword_084;1113,176;45,34;128,70
Sword_085;0,210;44,34;128,70
Sword_086;44,211;40,33;122,71
Sword_087;84,212;31,32;155,71
Sword_088;115,215;63,29;80,75
Sword_089;178,216;60,28;80,76
Sword_090;238,218;61,26;80,78
Sword_091;299,218;55,26;80,78
