Sword_000;0,69;26,35;140,69
Sword_001;26,69;25,35;140,69
Sword_002;51,72;30,32;137,72
Sword_003;81,74;34,30;139,74
Sword_004;115,74;35,30;139,74
Sword_005;150,74;32,30;139,74
Sword_006;182,74;30,30;139,74
Sword_007;212,74;30,30;139,74
Sword_008;242,75;32,29;151,73
Sword_009;274,98;47,6;153,90
Sword_011;321,64;28,40;131,56
Sword_012;349,99;24,5;111,94
Sword_013;373,76;47,28;76,76
Sword_014;420,76;28,28;88,76
Sword_014_under;448,99;16,5;75,78
Sword_015;464,20;39,84;82,22
Sword_016;503,16;52,88;76,17
Sword_017;555,88;13,16;112,0
Sword_018;568,0;18,104;140,0
Sword_019;586,0;21,104;138,0
Sword_020;607,0;25,104;136,0
Sword_021;632,0;28,104;131,0
Sword_022;660,0;26,104;133,0
Sword_023;686,0;30,104;140,0
Sword_024;716,6;30,98;140,6
Sword_025;746,6;30,98;140,6
Sword_026;776,15;30,89;140,15
Sword_027;806,16;30,88;140,16
Sword_028;836,24;30,80;140,24
Sword_029;866,32;30,72;140,32
Sword_030;896,32;30,72;140,32
Sword_031;926,40;30,64;140,40
Sword_032;956,56;30,48;140,56
Sword_033;986,63;32,41;134,63
Sword_034;1018,66;24,38;139,66
Sword_035;1042,67;26,37;140,67
Sword_036;1068,69;26,35;140,69
Sword_037;1094,69;26,35;140,69
Sword_038;1120,69;26,35;140,69
Sword_039;1146,70;21,34;145,71
Sword_040;1167,71;22,33;147,72
Sword_041;0,136;25,32;149,73
Sword_042;25,136;35,32;143,73
Sword_043;60,132;39,36;140,68
Sword_044;99,136;30,32;141,72
Sword_045;129,138;34,30;145,74
Sword_046;163,138;34,30;146,74
Sword_047;197,120;42,48;147,56
Sword_048;239,120;44,48;147,56
Sword_049;283,120;46,48;147,56
Sword_050;329,114;58,54;147,56
Sword_051;387,132;60,36;147,74
Sword_052;447,114;62,54;147,56
Sword_053;509,132;64,36;147,74
Sword_054;573,119;75,49;147,55
Sword_055;648,113;77,55;147,55
Sword_056;725,119;79,49;147,55
Sword_057;804,104;84,64;147,55
Sword_058;888,104;86,64;147,55
Sword_059;974,122;88,46;147,73
Sword_060;1062,104;90,64;147,55
Sword_061;0,238;92,46;147,73
Sword_062;92,235;86,49;147,55
Sword_063;178,238;93,46;147,73
Sword_064;271,235;86,49;147,55
Sword_065;357,238;93,46;147,73
Sword_066;450,235;87,49;147,55
Sword_067;537,238;93,46;147,73
Sword_068;630,235;88,49;147,55
Sword_069;718,180;93,104;146,28
Sword_070;811,168;91,116;149,22
Sword_071;902,231;119,53;83,80
Sword_071_under;1021,268;18,16;75,64
Sword_072;1039,212;31,72;58,38
Sword_072_under;1070,242;41,42;62,42
Sword_073;1111,261;16,23;77,76
Sword_073_under;0,284;111,68;88,43
Sword_074;111,310;35,42;67,71
Sword_074_under;146,292;70,60;54,81
Sword_075;216,344;16,8;76,80
Sword_075_under;232,301;139,51;87,34
Sword_076;371,332;50,20;55,71
Sword_076_under;421,338;71,14;47,85
Sword_077;492,301;139,51;87,83
Sword_077_under;631,344;16,8;76,80
Sword_078;647,332;50,20;49,75
Sword_078_under;697,338;71,14;41,67
Sword_079;768,326;101,26;90,79
Sword_086;869,316;24,36;140,68
Sword_087;893,324;41,28;75,76
