Lance_000;0,4;39,40;128,64
Lance_001;39,6;51,38;128,66
Lance_002;90,12;51,32;128,72
Lance_003;141,12;51,32;128,72
Lance_004;192,12;51,32;128,72
Lance_005;243,12;51,32;128,72
Lance_006;294,13;51,31;130,73
Lance_007;345,13;52,31;130,73
Lance_008;397,12;65,32;92,70
Lance_008_under;462,37;9,7;83,84
Lance_009;471,10;63,34;92,70
Lance_009_under;534,37;9,7;83,84
Lance_010;543,10;63,34;92,70
Lance_010_under;606,37;9,7;83,84
Lance_011;615,10;63,34;92,70
Lance_011_under;678,37;9,7;83,84
Lance_012;687,12;63,32;92,72
Lance_012_under;750,37;9,7;83,84
Lance_013;759,15;63,29;92,75
Lance_013_under;822,37;9,7;83,84
Lance_014;831,15;63,29;92,75
Lance_014_under;894,37;9,7;83,84
Lance_015;903,14;63,30;92,74
Lance_015_under;966,38;7,6;85,84
Lance_016;973,1;39,43;121,61
Lance_017;1012,1;48,43;115,61
Lance_018;1060,1;34,43;126,61
Lance_019;1094,0;31,44;130,62
Lance_020;1125,4;37,40;128,64
Lance_021;1162,4;37,40;128,64
Lance_022;0,64;39,40;128,64
Lance_023;39,66;39,38;128,66
Lance_024;78,64;44,40;125,64
Lance_025;122,45;40,59;126,45
Lance_026;162,45;38,59;134,45
Lance_027;200,58;34,46;134,58
Lance_028;234,62;48,42;119,66
Lance_029;282,56;45,48;119,60
Lance_030;327,60;48,44;119,60
Lance_031;375,56;41,48;126,60
Lance_032;416,60;50,44;115,60
Lance_033;466,53;50,51;115,53
Lance_034;516,53;49,51;116,53
Lance_035;565,53;43,51;122,53
Lance_036;608,51;48,53;118,51
Lance_037;656,44;46,60;118,44
Lance_038;702,44;48,60;118,44
Lance_039;750,44;41,60;125,44
Lance_040;791,52;48,52;127,52
Lance_041;839,45;41,59;127,45
Lance_042;880,57;51,47;133,57
Lance_043;931,57;51,47;133,57
Lance_044;982,64;51,40;133,64
Lance_045;1033,57;44,47;133,57
Lance_046;1077,57;51,47;133,57
Lance_065;1128,66;40,38;126,66
Lance_066;1168,55;32,49;134,55
Lance_067;0,104;32,53;134,51
Lance_071;32,125;74,32;83,70
Lance_072;106,123;72,34;83,70
Lance_073;178,123;72,34;83,70
Lance_074;250,123;72,34;83,70
Lance_075;322,125;72,32;83,72
Lance_076;394,128;72,29;83,75
Lance_077;466,128;72,29;83,75
Lance_078;538,127;70,30;85,74
