Sword_000;0,70;39,36;130,68
Sword_001;39,69;42,37;130,67
Sword_002;81,70;48,36;133,68
Sword_003;129,71;54,35;129,69
Sword_004;183,70;58,36;126,68
Sword_005;241,71;58,35;126,69
Sword_006;299,71;58,35;126,69
Sword_007;357,71;50,35;134,69
Sword_008;407,71;45,35;139,69
Sword_009;452,71;45,35;139,69
Sword_010;497,63;58,43;132,61
Sword_011;555,40;59,66;134,38
Sword_012;614,27;57,79;135,25
Sword_013;671,21;60,85;131,19
Sword_014;731,9;50,97;134,7
Sword_015;781,3;54,103;130,1
Sword_016;835,2;45,104;138,0
Sword_017;880,72;25,34;156,70
Sword_018;905,26;37,80;144,26
Sword_019;942,5;44,101;143,5
Sword_020;986,0;51,106;139,0
Sword_022;1037,102;13,4;119,0
Sword_023;1050,89;63,17;106,0
Sword_024;1113,80;37,26;132,0
Sword_025;1150,91;32,15;118,0
Sword_026;0,163;52,44;107,0
Sword_027;52,155;70,52;98,1
Sword_028;122,141;51,66;110,0
Sword_029;173,138;55,69;82,18
Sword_030;228,169;46,38;92,59
Sword_030_under;274,200;14,7;78,84
Sword_031;288,178;60,29;76,75
Sword_032;348,182;59,25;76,79
Sword_033;407,182;58,25;76,79
Sword_034;465,170;59,37;71,71
Sword_035;524,130;56,77;97,31
Sword_036;580,130;58,77;95,31
Sword_037;638,167;41,40;98,44
Sword_038;679,148;22,59;111,50
Sword_039;701,162;26,45;109,59
Sword_040;727,163;29,44;106,60
Sword_041;756,163;30,44;105,60
Sword_042;786,165;44,42;106,53
Sword_043;830,176;45,31;108,55
Sword_044;875,163;32,44;138,59
Sword_045;907,170;38,37;136,67
Sword_046;945,170;38,37;136,67
Sword_047;983,170;38,37;136,67
Sword_048;1021,170;44,37;129,67
Sword_049;1065,171;40,36;129,68
Sword_050;1105,106;89,101;77,7
Sword_051;0,207;73,77;95,31
Sword_052;73,246;60,38;78,59
