Lance_000;0,3;25,48;136,56
Lance_001;25,2;25,49;136,55
Lance_002;50,2;30,49;131,55
Lance_003;80,16;45,35;116,69
Lance_004;125,20;48,31;116,73
Lance_005;173,23;48,28;116,76
Lance_006;221,23;49,28;115,76
Lance_007;270,23;48,28;116,76
Lance_008;318,20;49,31;112,73
Lance_009;367,21;60,30;96,74
Lance_009_under;427,37;8,14;92,80
Lance_010;435,21;46,30;95,74
Lance_010_under;481,46;8,5;92,78
Lance_011;489,21;46,30;95,74
Lance_011_under;535,46;8,5;92,78
Lance_012;543,21;46,30;95,74
Lance_012_under;589,46;8,5;92,78
Lance_013;597,20;48,31;93,73
Lance_014;645,17;45,34;98,70
Lance_015;690,0;32,51;110,53
Lance_016;722,4;34,47;123,57
Lance_017;756,3;34,48;130,56
Lance_018;790,7;33,44;136,60
Lance_019;823,8;34,43;136,61
Lance_020;857,4;27,47;138,57
Lance_021;884,20;48,31;116,73
Lance_022;932,23;48,28;116,76
Lance_023;980,21;48,30;116,74
Lance_024;1028,20;47,31;117,73
Lance_025;1075,19;47,32;117,72
Lance_026;1122,20;48,31;116,73
Lance_027;0,75;49,28;115,76
Lance_028;49,76;49,27;115,77
Lance_029;98,72;49,31;112,73
Lance_030;147,69;57,34;97,70
Lance_031;204,69;58,34;96,70
Lance_032;262,70;54,33;94,71
Lance_033;316,70;61,33;87,71
Lance_033_under;377,92;16,11;84,74
Lance_034;393,73;49,30;86,74
Lance_034_under;442,100;16,3;84,82
Lance_035;458,72;47,31;88,73
Lance_035_under;505,97;15,6;85,77
Lance_036;520,72;46,31;89,73
Lance_036_under;566,97;14,6;86,77
Lance_037;580,71;48,32;87,72
Lance_037_under;628,97;13,6;87,76
Lance_038;641,71;48,32;87,72
Lance_038_under;689,97;13,6;87,76
Lance_039;702,70;49,33;88,71
Lance_039_under;751,98;11,5;89,76
Lance_040;762,56;26,47;137,57
Lance_053;788,51;24,52;145,50
Lance_054;812,73;64,30;92,74
Lance_055;876,73;49,30;92,74
Lance_056;925,73;49,30;92,74
Lance_057;974,73;49,30;92,74
