Sword_000;0,8;36,32;126,72
Sword_001;36,10;42,30;123,74
Sword_002;78,9;45,31;120,73
Sword_003;123,9;43,31;122,73
Sword_004;166,8;45,32;122,72
Sword_005;211,7;46,33;121,71
Sword_006;257,8;70,32;92,72
Sword_006_under;327,35;14,5;79,74
Sword_007;341,8;50,32;93,72
Sword_007_under;391,35;14,5;79,74
Sword_008;405,0;48,40;93,64
Sword_008_under;453,35;14,5;79,74
Sword_009;467,2;48,38;93,66
Sword_009_under;515,35;14,5;79,74
Sword_010;529,11;48,29;93,75
Sword_010_under;577,35;14,5;79,74
Sword_011;591,11;48,29;93,75
Sword_011_under;639,35;14,5;79,74
Sword_012;653,11;48,29;93,75
Sword_012_under;701,35;14,5;79,74
Sword_013;715,11;48,29;93,75
Sword_013_under;763,35;14,5;79,74
Sword_014;777,6;62,34;83,70
Sword_015;839,7;49,33;105,71
Sword_016;888,13;49,27;105,77
Sword_017;937,13;47,27;105,77
Sword_018;984,5;43,35;112,69
Sword_019;1027,4;39,36;112,68
Sword_020;1066,4;43,36;109,68
Sword_021;1109,3;36,37;127,67
Sword_022;1145,3;43,37;125,67
Sword_023;0,66;47,38;126,66
Sword_024;47,67;47,37;124,67
Sword_025;94,67;46,37;124,67
Sword_026;140,64;46,40;124,64
Sword_027;186,63;45,41;124,64
Sword_028;231,72;47,32;124,73
Sword_029;278,74;47,30;124,75
Sword_030;325,74;43,30;124,75
Sword_031;368,74;41,30;125,74
Sword_032;409,72;45,32;124,72
Sword_033;454,72;38,32;131,72
Sword_034;492,72;33,32;136,72
Sword_035;525,72;33,32;136,72
Sword_036;558,72;33,32;136,72
Sword_037;591,72;33,32;136,72
Sword_038;624,72;33,32;136,72
Sword_039;657,41;40,63;150,41
Sword_040;697,40;33,64;147,40
Sword_041;730,70;53,34;148,70
Sword_042;783,47;53,57;148,47
Sword_043;836,58;48,46;139,58
Sword_044;884,72;52,32;138,72
Sword_045;936,72;51,32;138,72
Sword_046;987,72;47,32;138,72
Sword_047;1034,74;42,30;142,74
Sword_048;1076,73;45,31;139,73
Sword_049;1121,73;43,31;141,73
Sword_050;0,112;45,32;141,72
Sword_051;45,112;107,32;80,72
Sword_059;152,110;38,34;129,72
Sword_060;190,114;35,30;132,76
Sword_061;225,112;83,32;79,72
Sword_062;308,112;64,32;79,72
Sword_063;372,104;62,40;79,64
Sword_064;434,106;62,38;79,66
Sword_065;496,114;62,30;79,74
Sword_066;558,114;62,30;79,74
Sword_067;620,114;62,30;79,74
Sword_068;682,114;62,30;79,74
