Sword_000;0,22;40,34;128,70
Sword_001;40,22;30,34;137,70
Sword_002;70,22;32,34;136,70
Sword_003;102,23;37,33;136,71
Sword_004;139,23;37,33;136,71
Sword_005;176,23;33,33;136,71
Sword_006;209,25;85,31;74,74
Sword_006_under;294,48;59,8;90,66
Sword_007;353,23;39,33;109,71
Sword_008;392,21;47,35;99,69
Sword_009;439,12;30,44;127,60
Sword_010;469,11;42,45;126,59
Sword_011;511,12;42,44;128,60
Sword_012;553,16;45,40;129,64
Sword_013;598,21;46,35;128,69
Sword_014;644,21;46,35;128,69
Sword_015;690,22;40,34;128,70
Sword_016;730,22;36,34;128,70
Sword_017;766,22;37,34;128,70
Sword_018;803,22;43,34;125,70
Sword_019;846,22;46,34;122,70
Sword_020;892,22;40,34;128,70
Sword_021;932,15;31,41;137,63
Sword_022;963,12;30,44;138,60
Sword_023;993,12;30,44;138,60
Sword_024;1023,12;30,44;138,60
Sword_025;1053,12;30,44;138,60
Sword_026;1083,10;30,46;138,58
Sword_027;1113,10;30,46;138,58
Sword_028;1143,0;30,56;138,48
Sword_029;0,104;30,56;138,48
Sword_030;30,107;30,53;138,51
Sword_031;60,107;52,53;116,51
Sword_032;112,71;49,89;92,15
Sword_033;161,71;30,89;113,15
Sword_034;191,56;32,104;116,0
Sword_035;223,56;32,104;118,0
Sword_036;255,56;32,104;122,0
Sword_037;287,56;34,104;123,0
Sword_038;321,56;34,104;124,0
Sword_039;355,61;30,99;128,5
Sword_040;385,62;30,98;129,6
Sword_041;415,68;29,92;132,12
Sword_042;444,71;29,89;133,15
Sword_043;473,82;42,78;140,26
Sword_044;515,95;51,65;137,39
Sword_045;566,100;51,60;130,44
Sword_046;617,107;48,53;133,51
Sword_047;665,115;48,45;133,59
Sword_048;713,126;45,34;136,70
Sword_049;758,126;42,34;137,70
Sword_050;800,126;39,34;140,70
Sword_051;839,126;45,34;130,70
Sword_052;884,126;36,34;128,70
Sword_053;920,126;37,34;128,70
Sword_054;957,126;47,34;128,70
Sword_055;1004,126;48,34;128,70
Sword_056;1052,126;45,34;128,70
Sword_057;1097,126;44,34;128,70
Sword_061;1141,125;50,35;129,69
Sword_062;0,165;30,34;150,69
Sword_063;30,160;85,39;74,66
