Sword_000;0,6;31,38;139,69
Sword_001;31,12;41,32;113,71
Sword_002;72,12;39,32;121,71
Sword_003;111,12;39,32;121,71
Sword_004;150,13;76,31;83,73
Sword_005;226,15;63,29;83,74
Sword_006;289,16;60,28;83,75
Sword_007;349,18;61,26;83,77
Sword_008;410,18;58,26;83,77
Sword_009;468,16;50,28;91,75
Sword_010;518,0;30,44;114,59
Sword_011;548,1;42,43;119,60
Sword_012;590,4;45,40;126,62
Sword_013;635,9;46,35;130,68
Sword_014;681,9;46,35;130,68
Sword_015;727,10;40,34;130,69
Sword_016;767,10;36,34;130,69
Sword_017;803,10;37,34;130,69
Sword_018;840,10;40,34;130,69
