Axe_000;0,9;56,47;117,59
Axe_001;56,10;49,46;123,60
Axe_002;105,8;43,48;131,61
Axe_003;148,5;40,51;145,60
Axe_004;188,4;50,52;147,57
Axe_005;238,5;52,51;149,58
Axe_006;290,5;52,51;149,59
Axe_007;342,6;52,50;149,60
Axe_008;394,3;35,53;150,58
Axe_009;429,0;95,56;96,53
Axe_010;524,11;108,45;87,63
Axe_010_under;632,35;9,21;85,70
Axe_011;641,9;107,47;87,60
Axe_011_under;748,35;9,21;85,70
Axe_012;757,11;108,45;87,62
Axe_012_under;865,35;9,21;85,70
Axe_013;874,11;108,45;87,62
Axe_013_under;982,35;9,21;85,70
Axe_014;991,11;109,45;87,62
Axe_014_under;1100,35;9,21;85,70
Axe_015;0,62;109,45;87,62
Axe_015_under;109,86;9,21;85,70
Axe_016;118,62;108,45;87,62
Axe_016_under;226,86;9,21;85,70
Axe_017;235,62;106,45;87,62
Axe_017_under;341,86;9,21;85,70
Axe_018;350,62;106,45;87,62
Axe_018_under;456,86;9,21;85,70
Axe_019;465,62;106,45;87,62
Axe_019_under;571,86;9,21;85,70
Axe_020;580,62;106,45;87,62
Axe_020_under;686,86;9,21;85,70
Axe_021;695,62;106,45;87,62
Axe_021_under;801,86;9,21;85,70
Axe_022;810,62;106,45;87,62
Axe_022_under;916,86;9,21;85,70
Axe_023;925,60;50,47;144,60
Axe_024;975,56;56,51;139,56
Axe_025;1031,56;50,51;137,56
Axe_026;1081,58;45,49;135,58
Axe_027;1126,58;52,49;123,57
Axe_028;0,132;56,49;117,57
Axe_029;56,132;57,49;116,57
Axe_030;113,129;66,52;107,55
Axe_031;179,125;52,56;121,51
Axe_032;231,111;55,70;118,37
Axe_033;286,109;62,72;111,35
Axe_034;348,107;74,74;99,33
Axe_035;422,121;71,60;102,47
Axe_036;493,127;71,54;102,53
Axe_037;564,130;70,51;149,60
Axe_038;634,126;66,55;149,55
Axe_039;700,124;66,57;149,53
Axe_040;766,120;51,61;149,49
Axe_041;817,130;57,51;149,59
Axe_042;874,131;61,50;149,60
Axe_043;935,131;72,50;149,60
Axe_044;1007,124;70,57;149,53
Axe_045;1077,122;70,59;149,51
Axe_046;1147,120;51,61;149,49
Axe_051;0,181;50,52;147,57
Axe_052;50,188;110,45;85,63
Axe_053;160,186;142,47;52,60
Axe_054;302,188;110,45;85,62
