Sword_000;0,38;95,85;112,19
Sword_001;95,36;86,87;123,17
Sword_002;181,40;112,83;113,21
Sword_003;293,20;63,103;132,0
Sword_004;356,20;63,103;132,0
Sword_005;419,20;63,103;132,0
Sword_006;482,20;73,103;132,0
Sword_007;555,20;83,103;132,0
Sword_008;638,16;75,107;102,0
Sword_008_under;713,92;16,31;86,58
Sword_009;729,16;74,107;102,0
Sword_009_under;803,113;13,10;89,78
Sword_010;816,19;89,104;89,3
Sword_011;905,19;75,104;102,3
Sword_012;980,19;74,104;103,3
Sword_013;1054,0;90,123;74,34
Sword_014;0,123;68,102;74,55
Sword_015;68,149;68,76;52,84
Sword_016;136,177;68,48;31,112
Sword_018;204,176;48,49;28,0
Sword_019;252,176;48,49;30,0
Sword_020;300,176;48,49;32,0
Sword_021;348,176;48,49;35,0
Sword_022;396,175;50,50;39,0
Sword_023;446,172;74,53;24,0
Sword_024;520,168;76,57;37,0
Sword_025;596,163;76,62;51,0
Sword_026;672,124;59,101;87,0
Sword_027;731,133;49,92;110,10
Sword_028;780,135;49,90;113,12
Sword_029;829,143;57,82;123,22
Sword_030;886,145;57,80;125,24
Sword_031;943,136;116,89;95,15
Sword_032;1059,139;116,86;96,18
Sword_033;0,232;116,83;98,21
Sword_034;116,268;110,47;108,59
Sword_035;226,258;95,57;112,47
Sword_036;321,234;96,81;111,23
Sword_037;417,258;96,57;111,47
Sword_038;513,259;96,56;111,48
Sword_039;609,237;96,78;111,26
Sword_044;705,225;85,90;112,14
Sword_045;790,225;72,90;113,14
