Lance_000;0,13;45,55;133,49
Lance_001;45,13;45,55;134,49
Lance_002;90,13;45,55;136,49
Lance_003;135,14;44,54;142,50
Lance_004;179,14;45,54;142,50
Lance_005;224,13;44,55;149,49
Lance_006;268,13;45,55;150,49
Lance_007;313,13;46,55;149,49
Lance_008;359,13;46,55;148,49
Lance_009;405,13;46,55;148,49
Lance_010;451,13;46,55;148,49
Lance_011;497,13;46,55;148,49
Lance_012;543,22;58,46;138,58
Lance_013;601,15;66,53;121,51
Lance_014;667,0;70,68;111,36
Lance_015;737,0;67,68;111,36
Lance_016;804,7;63,61;108,43
Lance_017;867,19;68,49;96,55
Lance_017_under;935,60;15,8;85,77
Lance_018;950,21;57,47;96,57
Lance_018_under;1007,60;23,8;85,77
Lance_019;1030,21;56,47;96,57
Lance_019_under;1086,60;23,8;85,77
Lance_020;1109,21;55,47;96,57
Lance_020_under;1164,60;23,8;85,77
Lance_021;0,101;70,47;82,57
Lance_022;70,98;53,50;104,54
Lance_023;123,81;76,67;109,37
Lance_024;199,92;61,56;120,48
Lance_025;260,87;49,61;125,43
Lance_026;309,94;43,54;137,50
Lance_027;352,93;43,55;135,49
Lance_028;395,78;43,70;153,34
Lance_029;438,68;46,80;155,24
Lance_030;484,68;49,80;155,24
Lance_031;533,68;49,80;155,24
Lance_032;582,75;49,73;155,31
Lance_044;631,93;44,55;134,49
Lance_045;675,91;41,57;137,47
Lance_046;716,92;48,56;136,48
Lance_050;764,99;79,49;85,55
Lance_051;843,101;68,47;85,57
Lance_052;911,101;67,47;85,57
Lance_053;978,101;66,47;85,57
