Lance_000;0,3;25,48;136,56
Lance_001;25,2;25,49;136,55
Lance_002;50,2;30,49;131,55
Lance_003;80,16;45,35;116,69
Lance_004;125,20;48,31;116,73
Lance_005;173,23;48,28;116,76
Lance_006;221,23;49,28;115,76
Lance_007;270,23;48,28;116,76
Lance_008;318,20;49,31;112,73
Lance_009;367,21;64,30;92,74
Lance_010;431,21;46,30;95,74
Lance_011;477,21;46,30;95,74
Lance_012;523,20;48,31;93,73
Lance_013;571,17;45,34;98,70
Lance_014;616,0;32,51;110,53
Lance_015;648,4;34,47;123,57
Lance_016;682,3;34,48;130,56
Lance_017;716,7;33,44;136,60
Lance_018;749,8;34,43;136,61
Lance_019;783,4;27,47;138,57
Lance_020;810,20;48,31;116,73
Lance_021;858,23;48,28;116,76
Lance_022;906,21;48,30;116,74
Lance_023;954,20;47,31;117,73
Lance_024;1001,19;47,32;117,72
Lance_025;1048,20;48,31;116,73
Lance_026;1096,23;49,28;115,76
Lance_027;1145,24;49,27;115,77
Lance_028;0,72;49,31;112,73
Lance_029;49,69;57,34;97,70
Lance_030;106,69;58,34;96,70
Lance_031;164,70;54,33;94,71
Lance_032;218,70;61,33;87,71
Lance_033;279,73;49,30;86,74
Lance_034;328,72;47,31;88,73
Lance_035;375,72;46,31;89,73
Lance_036;421,71;48,32;87,72
Lance_037;469,71;48,32;87,72
Lance_038;517,70;49,33;88,71
Lance_039;566,56;26,47;137,57
Lance_051;592,56;26,47;137,57
Lance_052;618,51;24,52;145,50
Lance_053;642,73;49,30;92,74
Lance_054;691,73;49,30;92,74
Lance_055;740,73;49,30;92,74
