Lance_000;0,14;29,43;135,61
Lance_001;29,13;29,44;135,60
Lance_002;58,13;28,44;136,60
Lance_003;86,13;28,44;136,60
Lance_004;114,14;28,43;136,61
Lance_005;142,14;28,43;137,61
Lance_006;170,20;31,37;133,67
Lance_007;201,27;62,30;99,73
Lance_008;263,30;50,27;90,77
Lance_008_under;313,52;7,5;86,84
Lance_009;320,30;50,27;90,77
Lance_009_under;370,52;7,5;86,84
Lance_010;377,29;55,28;87,76
Lance_011;432,28;54,29;88,75
Lance_012;486,15;37,42;105,62
Lance_013;523,11;28,46;114,58
Lance_014;551,6;24,51;124,53
Lance_015;575,6;24,51;128,53
Lance_016;599,13;29,44;136,60
Lance_017;628,11;29,46;135,58
Lance_018;657,0;30,57;135,47
Lance_019;687,0;30,57;135,47
Lance_027;717,13;29,44;133,60
Lance_032;746,13;28,44;135,60
Lance_033;774,13;28,44;135,60
Lance_034;802,30;57,27;83,77
Lance_035;859,30;57,27;83,77
