Sword_000;0,34;43,36;129,68
Sword_001;43,32;29,38;141,68
Sword_002;72,33;27,37;143,69
Sword_003;99,33;27,37;143,69
Sword_004;126,35;27,35;143,69
Sword_005;153,13;45,57;127,47
Sword_006;198,15;59,55;128,49
Sword_007;257,43;51,27;148,77
Sword_008;308,43;51,27;148,77
Sword_009;359,43;51,27;148,77
Sword_010;410,27;34,43;146,61
Sword_011;444,5;37,65;139,40
Sword_012;481,3;34,67;136,37
Sword_013;515,1;34,69;133,35
Sword_014;549,0;34,70;132,34
Sword_015;583,0;34,70;131,34
Sword_016;617,0;34,70;130,34
Sword_017;651,2;33,68;127,36
Sword_018;684,3;33,67;125,37
Sword_019;717,5;33,65;123,39
Sword_020;750,22;41,48;95,61
Sword_021;791,25;43,45;93,62
Sword_022;834,32;46,38;93,70
Sword_023;880,41;48,29;93,79
Sword_024;928,41;47,29;93,78
Sword_025;975,41;42,29;93,78
Sword_026;1017,36;51,34;99,72
Sword_027;1068,38;82,32;100,72
Sword_028;1150,38;44,32;135,71
Sword_029;0,95;28,34;142,71
Sword_030;28,93;45,36;127,68
Sword_031;73,79;31,50;141,54
Sword_032;104,93;31,36;141,68
Sword_033;135,93;32,36;141,68
Sword_034;167,81;30,48;143,56
Sword_035;197,80;30,49;143,55
Sword_036;227,74;30,55;143,49
Sword_037;257,72;30,57;143,47
Sword_038;287,70;30,59;143,45
Sword_039;317,89;38,40;134,64
Sword_041;355,87;54,42;133,62
Sword_042;409,87;33,42;155,62
