Lance_000;0,1;52,35;116,69
Lance_001;52,0;56,36;112,68
Lance_002;108,0;57,36;111,68
Lance_003;165,2;56,34;112,69
Lance_004;221,1;57,35;112,69
Lance_005;278,2;57,34;114,70
Lance_006;335,1;55,35;117,69
Lance_007;390,1;54,35;112,69
Lance_008;444,0;54,36;102,69
Lance_009;498,3;41,33;98,71
Lance_009_under;539,24;19,12;79,80
Lance_010;558,4;41,32;100,72
Lance_010_under;599,31;24,5;76,83
Lance_011;623,4;41,32;100,72
Lance_011_under;664,31;24,5;76,83
Lance_012;688,3;41,33;100,71
Lance_012_under;729,31;24,5;76,83
Lance_013;753,3;41,33;100,71
Lance_013_under;794,31;24,5;76,83
Lance_014;818,3;41,33;100,71
Lance_014_under;859,31;24,5;76,83
Lance_015;883,3;41,33;100,71
Lance_015_under;924,31;24,5;76,83
Lance_016;948,1;57,35;101,69
Lance_017;1005,1;57,35;106,69
Lance_018;1062,2;57,34;110,70
Lance_019;1119,2;57,34;112,70
Lance_020;0,54;57,34;113,69
Lance_021;57,52;56,36;113,68
Lance_022;113,52;56,36;113,68
Lance_023;169,52;57,36;112,68
Lance_024;226,53;52,35;116,69
Lance_025;278,53;52,35;116,69
Lance_026;330,53;52,35;116,69
Lance_027;382,53;51,35;118,69
Lance_028;433,53;55,35;115,69
Lance_029;488,49;61,39;107,65
Lance_030;549,44;63,44;104,60
Lance_031;612,40;61,48;108,56
Lance_032;673,43;62,45;107,59
Lance_033;735,36;62,52;104,52
Lance_034;797,41;56,47;113,57
Lance_035;853,43;50,45;116,59
Lance_036;903,39;56,49;114,55
Lance_037;959,40;48,48;116,56
Lance_038;1007,38;56,50;118,54
Lance_039;1063,40;50,48;122,56
Lance_040;1113,38;58,50;116,54
Lance_041;0,88;50,50;122,53
Lance_042;50,91;58,47;121,56
Lance_043;108,92;49,46;123,58
Lance_044;157,95;58,43;120,61
Lance_045;215,94;49,44;126,60
Lance_046;264,90;62,48;120,56
Lance_047;326,95;51,43;125,61
Lance_048;377,102;59,36;110,68
Lance_089;436,103;52,35;116,69
Lance_090;488,102;52,36;116,68
Lance_091;540,101;53,37;112,67
Lance_092;593,101;53,37;112,67
Lance_093;646,101;53,37;112,67
Lance_094;699,101;53,37;112,67
Lance_095;752,102;52,36;116,68
Lance_096;804,103;53,35;115,69
Lance_097;857,105;60,33;81,71
Lance_098;917,106;65,32;76,72
Lance_099;982,106;65,32;76,72
Lance_100;1047,105;65,33;76,71
Lance_101;1112,105;65,33;76,71
Lance_102;0,138;65,33;76,71
Lance_103;65,138;65,33;76,71
