Bow_000;0,14;38,34;128,70
Bow_001;38,14;38,34;128,70
Bow_002;76,14;39,34;128,70
Bow_003;115,14;39,34;128,70
Bow_004;154,14;41,34;128,70
Bow_005;195,14;45,34;128,70
Bow_006;240,14;37,34;128,70
Bow_007;277,0;38,48;129,56
Bow_008;315,9;34,39;134,65
Bow_009;349,14;34,34;134,70
Bow_010;383,14;35,34;133,70
Bow_011;418,14;37,34;131,70
Bow_012;455,11;34,37;134,67
Bow_013;489,9;33,39;135,65
Bow_014;522,9;33,39;135,65
Bow_015;555,7;37,41;131,63
Bow_016;592,14;35,34;132,70
Bow_017;627,14;38,34;128,70
Bow_018;665,14;38,34;130,70
Bow_019;703,6;38,42;130,62
Bow_020;741,8;40,40;128,64
Bow_021;781,13;45,35;137,67
Bow_022;826,14;31,34;153,67
