Lance_000;0,22;96,85;111,19
Lance_001;96,20;86,87;123,17
Lance_002;182,14;112,93;113,11
Lance_003;294,4;63,103;132,0
Lance_004;357,4;80,103;132,0
Lance_005;437,4;80,103;132,0
Lance_006;517,4;79,103;132,0
Lance_007;596,4;83,103;132,0
Lance_008;679,0;75,107;102,0
Lance_008_under;754,63;29,44;73,44
Lance_009;783,0;74,107;102,0
Lance_009_under;857,94;29,13;73,75
Lance_010;886,3;97,104;79,3
Lance_011;983,3;75,104;100,3
Lance_012;1058,3;75,104;100,3
Lance_013;0,107;90,123;74,34
Lance_014;90,128;68,102;74,55
Lance_015;158,154;68,76;52,84
Lance_016;226,182;68,48;31,112
Lance_018;294,181;48,49;28,0
Lance_019;342,181;48,49;30,0
Lance_020;390,181;48,49;32,0
Lance_021;438,181;48,49;35,0
Lance_022;486,180;50,50;39,0
Lance_023;536,177;74,53;24,0
Lance_024;610,173;76,57;37,0
Lance_025;686,168;76,62;51,0
Lance_026;762,129;59,101;87,0
Lance_027;821,138;49,92;110,10
Lance_028;870,140;49,90;113,12
Lance_029;919,148;66,82;123,22
Lance_030;985,150;66,80;125,24
Lance_031;1051,141;116,89;95,15
Lance_032;0,234;116,86;96,18
Lance_033;116,237;116,83;98,21
Lance_034;232,259;110,61;108,45
Lance_035;342,260;100,60;107,44
Lance_036;442,245;96,75;111,29
Lance_037;538,259;96,61;111,43
Lance_038;634,264;99,56;108,48
Lance_039;733,245;99,75;108,29
Lance_048;832,230;85,90;112,14
Lance_049;917,230;72,90;113,14
