Axe_000;0,16;27,35;138,69
Axe_001;27,16;25,35;138,69
Axe_002;52,16;25,35;138,69
Axe_003;77,16;26,35;137,69
Axe_004;103,16;30,35;133,69
Axe_005;133,3;64,48;122,56
Axe_006;197,5;60,46;122,58
Axe_007;257,0;59,51;122,53
Axe_008;316,0;61,51;122,53
Axe_009;377,0;59,51;122,53
Axe_010;436,0;58,51;123,53
Axe_011;494,0;56,51;125,53
Axe_012;550,0;54,51;127,53
Axe_013;604,0;53,51;128,53
Axe_014;657,0;52,51;129,53
Axe_015;709,0;53,51;128,53
Axe_016;762,0;95,51;82,53
Axe_017;857,17;86,34;82,70
Axe_017_under;943,37;8,14;79,71
Axe_018;951,17;51,34;87,70
Axe_018_under;1002,37;8,14;79,71
Axe_019;1010,16;49,35;86,69
Axe_019_under;1059,37;8,14;79,71
Axe_020;1067,15;47,36;86,68
Axe_020_under;1114,37;8,14;79,71
Axe_021;1122,15;46,36;86,68
Axe_021_under;1168,37;8,14;79,71
Axe_022;0,120;44,35;86,69
Axe_022_under;44,141;8,14;79,71
Axe_023;52,122;44,33;86,71
Axe_023_under;96,141;8,14;79,71
Axe_024;104,122;36,33;86,71
Axe_024_under;140,141;8,14;79,71
Axe_025;148,122;37,33;86,71
Axe_025_under;185,141;8,14;79,71
Axe_026;193,83;42,72;83,36
Axe_027;235,70;31,85;96,19
Axe_028;266,65;31,90;98,14
Axe_029;297,61;31,94;101,10
Axe_030;328,55;31,100;105,4
Axe_031;359,51;31,104;109,0
Axe_032;390,51;31,104;111,0
Axe_033;421,51;31,104;113,0
Axe_034;452,51;31,104;115,0
Axe_035;483,51;31,104;117,0
Axe_036;514,51;31,104;119,0
Axe_037;545,51;29,104;120,0
Axe_038;574,51;43,104;124,0
Axe_039;617,63;31,92;125,12
Axe_040;648,64;30,91;126,13
Axe_041;678,65;30,90;127,14
Axe_042;708,66;30,89;128,15
Axe_043;738,68;30,87;129,17
Axe_044;768,70;30,85;128,19
Axe_045;798,68;22,87;128,17
Axe_046;820,73;21,82;128,22
Axe_047;841,73;24,82;126,22
Axe_048;865,74;24,81;126,23
Axe_049;889,70;23,85;128,19
Axe_050;912,71;23,84;128,20
Axe_051;935,79;21,76;130,28
Axe_052;956,80;21,75;130,29
Axe_053;977,82;32,73;127,31
Axe_054;1009,83;32,72;128,32
Axe_055;1041,79;38,76;125,28
Axe_056;1079,84;38,71;123,33
Axe_057;1117,85;34,70;128,34
Axe_058;1151,90;40,65;135,39
Axe_059;0,198;33,62;139,42
Axe_060;33,203;33,57;140,47
Axe_061;66,214;23,46;141,58
Axe_062;89,229;28,31;135,73
Axe_063;117,229;30,31;133,73
Axe_064;147,226;31,34;132,73
Axe_065;178,225;25,35;138,69
Axe_066;203,225;25,35;138,69
Axe_067;228,225;31,35;138,69
Axe_068;259,225;33,35;138,69
Axe_069;292,225;34,35;138,69
Axe_070;326,225;37,35;138,69
Axe_071;363,225;37,35;138,69
Axe_072;400,225;39,35;138,69
Axe_073;439,224;42,36;138,68
Axe_074;481,225;39,35;138,69
Axe_075;520,225;35,35;138,69
Axe_076;555,225;31,35;138,69
Axe_077;586,225;25,35;138,69
Axe_078;611,225;25,35;138,69
Axe_079;636,214;35,46;128,58
Axe_080;671,212;37,48;126,56
Axe_081;708,208;38,52;125,52
Axe_082;746,204;41,56;122,48
Axe_083;787,197;32,63;131,41
Axe_084;819,220;25,40;138,64
Axe_085;844,224;27,36;136,68
Axe_086;871,222;44,38;128,68
Axe_087;915,223;49,37;124,68
Axe_088;964,174;68,86;118,20
Axe_089;1032,169;47,91;127,14
Axe_090;1079,155;47,105;127,0
Axe_091;1126,155;42,105;128,0
Axe_092;0,260;42,105;128,0
Axe_094;42,261;40,104;80,0
Axe_095;82,323;28,42;86,62
Axe_095_under;110,348;8,17;78,72
Axe_096;118,327;28,38;86,66
Axe_096_under;146,348;8,17;78,72
Axe_097;154,324;27,41;86,63
Axe_097_under;181,348;8,17;78,72
Axe_098;189,301;27,64;86,40
Axe_098_under;216,348;8,17;78,72
Axe_099;224,305;27,60;86,44
Axe_099_under;251,348;8,17;78,72
Axe_100;259,309;27,56;86,48
Axe_100_under;286,348;8,17;78,72
Axe_101;294,331;38,34;90,70
Axe_101_under;332,346;8,19;82,73
Axe_102;340,330;39,35;90,69
Axe_102_under;379,346;8,19;82,73
Axe_103;387,330;39,35;90,69
Axe_103_under;426,346;8,19;82,73
Axe_104;434,331;41,34;90,70
Axe_104_under;475,346;8,19;82,73
Axe_105;483,331;50,34;90,70
Axe_105_under;533,346;8,19;82,73
Axe_106;541,332;50,33;90,71
Axe_106_under;591,346;8,19;82,73
Axe_107;599,330;50,35;90,69
Axe_107_under;649,346;8,19;82,73
Axe_108;657,324;47,41;90,63
Axe_108_under;704,346;8,19;82,73
Axe_109;712,321;42,44;90,60
Axe_109_under;754,346;8,19;82,73
Axe_110;762,319;43,46;90,58
Axe_110_under;805,346;8,19;82,73
Axe_111;813,322;43,43;90,61
Axe_111_under;856,346;8,19;82,73
Axe_112;864,329;38,36;90,68
Axe_112_under;902,346;8,19;82,73
Axe_113;910,330;39,35;90,69
Axe_113_under;949,346;8,19;82,73
Axe_114;957,333;38,32;90,72
Axe_114_under;995,346;8,19;82,73
Axe_115;1003,331;46,34;90,70
Axe_115_under;1049,346;8,19;82,73
Axe_116;1057,330;49,35;90,69
Axe_116_under;1106,346;8,19;82,73
Axe_117;1114,329;50,36;90,68
Axe_117_under;1164,346;8,19;82,73
Axe_118;0,365;44,42;90,62
Axe_118_under;44,388;8,19;82,73
Axe_119;52,365;42,42;90,62
Axe_119_under;94,388;8,19;82,73
Axe_120;102,371;40,36;90,68
Axe_120_under;142,388;8,19;82,73
Axe_121;150,371;40,36;90,68
Axe_121_under;190,388;8,19;82,73
Axe_122;198,372;41,35;90,69
Axe_122_under;239,388;8,19;82,73
Axe_123;247,372;41,35;90,69
Axe_123_under;288,388;8,19;82,73
Axe_124;296,372;45,35;90,69
Axe_124_under;341,388;8,19;82,73
Axe_125;349,372;48,35;90,69
Axe_125_under;397,388;8,19;82,73
Axe_126;405,372;45,35;90,69
Axe_126_under;450,388;8,19;82,73
Axe_127;458,371;43,36;90,68
Axe_127_under;501,388;8,19;82,73
Axe_128;509,371;42,36;90,68
Axe_128_under;551,388;8,19;82,73
Axe_129;559,372;40,35;90,69
Axe_129_under;599,388;8,19;82,73
Axe_130;607,374;40,33;90,71
Axe_130_under;647,388;8,19;82,73
Axe_131;655,376;32,31;90,73
Axe_131_under;687,388;8,19;82,73
Axe_132;695,376;33,31;90,73
Axe_132_under;728,388;8,19;82,73
Axe_133;736,367;42,40;139,70
Axe_134;778,369;33,38;148,72
