Axe_000;0,24;55,38;115,66
Axe_001;55,24;52,38;117,66
Axe_002;107,22;41,40;118,64
Axe_003;148,22;40,40;116,64
Axe_004;188,22;41,40;115,64
Axe_005;229,2;41,60;114,44
Axe_006;270,0;32,62;112,43
Axe_007;302,11;78,51;78,53
Axe_008;380,23;70,39;86,65
Axe_008_under;450,23;76,39;80,65
Axe_009;526,22;71,40;87,64
Axe_009_under;597,22;77,40;81,64
Axe_010;674,24;71,38;87,66
Axe_010_under;745,24;77,38;81,66
Axe_011;822,24;71,38;87,66
Axe_011_under;893,24;77,38;81,66
Axe_012;970,24;65,38;95,66
Axe_013;1035,24;51,38;98,66
Axe_014;1086,24;52,38;98,66
Axe_015;1138,24;47,38;102,66
Axe_016;0,90;42,40;102,65
Axe_017;42,91;41,39;114,65
Axe_018;83,90;40,40;116,64
Axe_019;123,92;56,38;113,66
Axe_020;179,76;53,54;117,50
Axe_021;232,62;46,68;139,37
Axe_022;278,64;60,66;125,39
Axe_023;338,80;58,50;127,55
Axe_024;396,80;46,50;139,55
Axe_025;442,73;58,57;112,47
Axe_026;500,91;53,39;116,65
Axe_027;553,93;53,37;116,67
Axe_028;606,92;54,38;121,63
Axe_029;660,92;35,38;135,63
Axe_030;695,91;76,39;80,65
Axe_031;771,90;77,40;81,64
Axe_032;848,92;77,38;81,66
Axe_033;925,92;77,38;81,66
