Axe_000;0,54;26,40;133,64
Axe_001;26,55;29,39;130,65
Axe_002;55,64;28,30;129,74
Axe_003;83,11;27,83;134,21
Axe_004;110,9;33,85;130,17
Axe_005;143,4;34,90;129,12
Axe_006;177,9;26,85;126,17
Axe_007;203,9;26,85;119,17
Axe_008;229,7;24,87;120,15
Axe_009;253,7;29,87;115,15
Axe_010;282,6;26,88;114,14
Axe_011;308,5;29,89;112,13
Axe_012;337,8;26,86;111,16
Axe_013;363,9;29,85;110,17
Axe_014;392,14;46,80;105,23
Axe_015;438,6;42,88;113,16
Axe_016;480,0;35,94;113,10
Axe_017;515,5;34,89;113,15
Axe_018;549,33;56,61;81,43
Axe_019;605,64;48,30;89,74
Axe_019_under;653,82;13,12;84,77
Axe_020;666,63;47,31;90,73
Axe_020_under;713,82;14,12;86,78
Axe_021;727,44;46,50;92,54
Axe_022;773,40;27,54;111,50
Axe_023;800,14;31,80;110,24
Axe_024;831,13;32,81;114,23
Axe_025;863,22;30,72;110,31
Axe_026;893,20;31,74;114,29
Axe_027;924,17;29,77;119,26
Axe_028;953,17;29,77;127,26
Axe_029;982,17;21,77;133,27
Axe_030;1003,23;22,71;135,33
Axe_031;1025,28;22,66;136,38
Axe_032;1047,51;26,43;132,61
Axe_033;1073,49;26,45;132,59
Axe_034;1099,49;25,45;136,59
Axe_035;1124,49;25,45;136,59
Axe_036;1149,42;31,52;131,52
Axe_037;0,145;33,53;130,51
Axe_038;33,160;23,38;135,66
Axe_039;56,162;22,36;136,68
Axe_040;78,119;28,79;130,25
Axe_041;106,105;29,93;129,11
Axe_042;135,108;33,90;125,14
Axe_043;168,109;31,89;127,15
Axe_044;199,101;30,97;128,7
Axe_045;229,94;24,104;134,0
Axe_046;253,94;22,104;136,0
Axe_047;275,94;24,104;134,0
Axe_048;299,94;28,104;130,0
Axe_049;327,94;33,104;125,0
Axe_050;360,94;34,104;124,0
Axe_051;394,94;32,104;126,0
Axe_052;426,94;29,104;129,0
Axe_053;455,94;27,104;131,0
Axe_054;482,168;25,30;134,74
Axe_055;507,174;24,24;133,80
Axe_056;531,94;43,104;114,0
Axe_057;574,94;38,104;119,0
Axe_058;612,94;32,104;125,0
Axe_059;644,94;30,104;130,0
Axe_060;674,115;24,83;134,20
Axe_061;698,95;42,103;116,0
Axe_062;740,95;31,103;121,0
Axe_063;771,95;27,103;125,0
Axe_064;798,95;23,103;124,0
Axe_065;821,95;36,103;106,0
Axe_066;857,95;36,103;108,0
Axe_067;893,95;33,103;111,0
Axe_068;926,95;24,103;116,0
Axe_069;950,95;25,103;115,0
Axe_070;975,97;30,101;110,2
Axe_071;1005,96;32,102;108,1
Axe_072;1037,95;32,103;110,0
Axe_073;1069,95;32,103;110,0
Axe_074;1101,96;34,102;105,1
Axe_075;1135,100;38,98;101,5
Axe_076;0,198;44,84;94,19
Axe_077;44,244;28,38;133,66
Axe_078;72,246;26,36;132,68
Axe_079;98,252;50,30;87,74
Axe_080;148,251;51,31;86,73
