Magic_000;0,6;29,33;130,71
Magic_001;29,6;31,33;129,71
Magic_002;60,6;27,33;135,71
Magic_003;87,7;27,32;137,72
Magic_004;114,5;26,34;141,70
Magic_005;140,6;28,33;143,71
Magic_006;168,11;29,28;145,75
Magic_007;197,6;32,33;143,70
Magic_008;229,8;40,31;152,72
Magic_009;269,3;39,36;152,67
Magic_010;308,8;37,31;152,72
Magic_011;345,8;32,31;152,72
Magic_012;377,8;29,31;152,72
Magic_013;406,10;25,29;152,75
Magic_014;431,11;24,28;146,78
Magic_015;455,8;23,31;137,73
Magic_016;478,6;23,33;134,71
Magic_017;501,6;27,33;131,71
Magic_018;528,6;30,33;127,71
Magic_019;558,6;28,33;129,71
Magic_020;586,6;29,33;130,71
Magic_021;615,6;29,33;130,71
Magic_022;644,6;29,33;130,71
Magic_023;673,6;29,33;130,71
Magic_024;702,7;28,32;131,72
Magic_025;730,7;29,32;137,71
Magic_026;759,7;28,32;132,72
Magic_027;787,1;27,38;130,66
Magic_028;814,7;30,32;130,72
Magic_029;844,8;29,31;133,73
Magic_030;873,7;30,32;130,72
Magic_031;903,0;25,39;137,65
Magic_032;928,8;28,31;137,73
Magic_033;956,8;28,31;137,73
Magic_034;984,6;29,33;134,71
Magic_035;1013,6;30,33;129,71
Magic_036;1043,6;30,33;129,71
Magic_037;1073,7;31,32;131,72
Magic_038;1104,6;28,33;135,71
