Bow_000;0,0;57,86;125,18
Bow_002;57,17;83,69;122,35
Bow_003;140,19;83,67;122,37
Bow_004;223,31;83,55;122,49
Bow_005;306,20;83,66;122,38
Bow_006;389,27;83,59;122,45
Bow_007;472,38;83,48;122,56
Bow_008;555,38;83,48;122,56
Bow_009;638,35;83,51;122,53
Bow_010;721,33;83,53;122,51
Bow_011;804,29;83,57;122,47
Bow_012;887,30;83,56;122,48
Bow_013;970,27;99,59;106,45
Bow_014;1069,28;83,58;122,46
Bow_015;0,112;83,60;122,44
Bow_016;83,112;83,60;122,44
Bow_017;166,108;70,64;125,40
Bow_018;236,111;83,61;122,43
Bow_019;319,124;83,48;122,56
Bow_020;402,117;83,55;122,49
Bow_021;485,112;83,60;122,44
Bow_022;568,86;55,86;126,18
Bow_023;623,86;52,86;127,18
