Sword_000;0,28;44,47;127,57
Sword_001;44,10;58,65;113,39
Sword_002;102,0;46,75;103,29
Sword_003;148,28;45,47;86,60
Sword_003_under;193,69;12,6;74,79
Sword_004;205,1;60,74;106,30
Sword_005;265,28;60,47;107,56
Sword_006;325,29;57,46;126,57
Sword_007;382,26;56,49;137,55
Sword_008;438,26;56,49;137,55
Sword_009;494,28;58,47;126,59
Sword_010;552,28;46,47;123,57
Sword_011;598,28;47,47;122,57
Sword_012;645,28;48,47;121,57
Sword_013;693,28;45,47;124,57
Sword_014;738,28;43,47;122,57
Sword_015;781,30;41,45;123,59
Sword_016;822,28;40,47;126,57
Sword_017;862,30;41,45;128,59
Sword_018;903,28;44,47;127,57
Sword_019;947,28;44,47;127,57
Sword_020;991,25;44,50;127,54
Sword_021;1035,27;56,48;115,56
Sword_022;1091,27;44,48;127,56
Sword_023;1135,25;44,50;127,54
Sword_024;0,88;44,63;127,41
Sword_025;44,104;44,47;127,57
Sword_026;88,104;61,47;127,57
Sword_027;149,80;55,71;127,33
Sword_028;204,75;55,76;127,28
Sword_029;259,77;44,74;127,30
Sword_030;303,79;44,72;127,32
Sword_031;347,99;44,52;127,52
Sword_034;391,103;51,48;136,56
Sword_035;442,102;49,49;142,55
