Bow_000;0,16;41,46;129,58
Bow_001;41,16;43,46;130,58
Bow_002;84,16;44,46;135,58
Bow_003;128,16;44,46;140,58
Bow_004;172,16;42,46;139,58
Bow_005;214,16;41,46;139,58
Bow_006;255,16;41,46;139,58
Bow_007;296,0;46,62;134,42
Bow_008;342,8;41,54;139,50
Bow_009;383,12;42,50;138,54
Bow_010;425,16;44,46;136,58
Bow_011;469,16;43,46;137,58
Bow_012;512,11;41,51;139,53
Bow_013;553,9;39,53;141,51
Bow_014;592,12;39,50;141,54
Bow_015;631,11;38,51;142,53
Bow_016;669,15;37,47;143,57
Bow_017;706,16;36,46;140,58
Bow_018;742,16;26,46;139,56
Bow_019;768,14;28,48;135,54
Bow_020;796,15;32,47;134,57
Bow_021;828,16;34,46;134,58
Bow_022;862,16;42,46;129,58
Bow_023;904,16;42,46;129,58
Bow_024;946,16;41,46;129,58
Bow_025;987,16;41,46;129,58
Bow_026;1028,8;41,54;139,50
Bow_027;1069,3;44,59;136,45
Bow_028;1113,8;49,54;131,50
Bow_029;0,63;44,46;136,58
Bow_030;44,62;40,47;129,56
Bow_031;84,62;37,47;127,56
