Axe_000;0,28;44,46;127,58
Axe_001;44,11;58,63;113,41
Axe_002;102,6;46,68;103,36
Axe_003;148,27;53,47;81,57
Axe_003_under;201,27;53,47;81,57
Axe_004;254,0;60,74;106,30
Axe_005;314,26;62,48;105,56
Axe_006;376,28;57,46;126,57
Axe_007;433,25;56,49;137,55
Axe_008;489,25;56,49;137,55
Axe_009;545,27;58,47;126,59
Axe_010;603,28;46,46;123,58
Axe_011;649,28;47,46;122,58
Axe_012;696,28;48,46;121,58
Axe_013;744,28;48,46;121,58
Axe_014;792,28;43,46;122,58
Axe_015;835,30;41,44;123,60
Axe_016;876,28;40,46;126,58
Axe_017;916,30;41,44;128,60
Axe_018;957,27;44,47;127,57
Axe_019;1001,27;44,47;127,57
Axe_020;1045,27;44,47;127,57
Axe_021;1089,26;56,48;115,56
Axe_022;1145,26;44,48;127,56
Axe_023;0,97;44,50;127,54
Axe_024;44,86;44,61;127,43
Axe_025;88,100;44,47;127,57
Axe_026;132,100;61,47;127,57
Axe_027;193,78;54,69;127,35
Axe_028;247,74;44,73;127,31
Axe_029;291,78;44,69;127,35
Axe_030;335,78;44,69;127,35
Axe_031;379,95;44,52;127,52
Axe_032;423,99;52,48;135,56
Axe_033;475,98;49,49;142,55
Axe_034;524,100;53,47;81,57
